date,tenor,yield
2022-06-02,0.25,9.903
2022-06-02,0.5,9.6797
2022-06-02,0.75,9.5504
2022-06-02,1.0,9.4753
2022-06-02,2.0,9.3637
2022-06-02,3.0,9.3001
2022-06-02,5.0,9.2305
2022-06-02,7.0,9.1915
2022-06-02,10.0,9.1515
2022-06-02,15.0,9.1224
2022-06-02,20.0,9.119
2022-06-03,0.25,9.9645
2022-06-03,0.5,9.7019
2022-06-03,0.75,9.5138
2022-06-03,1.0,9.3858
2022-06-03,2.0,9.1796
2022-06-03,3.0,9.1355
2022-06-03,5.0,9.1321
2022-06-03,7.0,9.1306
2022-06-03,10.0,9.125
2022-06-03,15.0,9.1347
2022-06-03,20.0,9.149
2022-06-06,0.25,9.7375
2022-06-06,0.5,9.4876
2022-06-06,0.75,9.3295
2022-06-06,1.0,9.2353
2022-06-06,2.0,9.1278
2022-06-06,3.0,9.1139
2022-06-06,5.0,9.1028
2022-06-06,7.0,9.0826
2022-06-06,10.0,9.0545
2022-06-06,15.0,9.0462
2022-06-06,20.0,9.0522
2022-06-07,0.25,9.6105
2022-06-07,0.5,9.3555
2022-06-07,0.75,9.2238
2022-06-07,1.0,9.1546
2022-06-07,2.0,9.0963
2022-06-07,3.0,9.1124
2022-06-07,5.0,9.1005
2022-06-07,7.0,9.0616
2022-06-07,10.0,9.0196
2022-06-07,15.0,9.011
2022-06-07,20.0,9.0214
2022-06-08,0.25,9.497
2022-06-08,0.5,9.1932
2022-06-08,0.75,9.0659
2022-06-08,1.0,9.0156
2022-06-08,2.0,9.0181
2022-06-08,3.0,9.0751
2022-06-08,5.0,9.1222
2022-06-08,7.0,9.1042
2022-06-08,10.0,9.0465
2022-06-08,15.0,9.018
2022-06-08,20.0,9.0217
2022-06-09,0.25,9.396
2022-06-09,0.5,9.0593
2022-06-09,0.75,8.9457
2022-06-09,1.0,8.9219
2022-06-09,2.0,8.999
2022-06-09,3.0,9.0604
2022-06-09,5.0,9.077
2022-06-09,7.0,9.0403
2022-06-09,10.0,8.9876
2022-06-09,15.0,8.9811
2022-06-09,20.0,9.0003
2022-06-10,0.25,9.4543
2022-06-10,0.5,9.1149
2022-06-10,0.75,9.0141
2022-06-10,1.0,9.0111
2022-06-10,2.0,9.1381
2022-06-10,3.0,9.1494
2022-06-10,5.0,9.0806
2022-06-10,7.0,9.0505
2022-06-10,10.0,9.0932
2022-06-10,15.0,9.1487
2022-06-10,20.0,9.1774
2022-06-14,0.25,9.6793
2022-06-14,0.5,9.2635
2022-06-14,0.75,9.104
2022-06-14,1.0,9.0506
2022-06-14,2.0,9.0669
2022-06-14,3.0,9.0998
2022-06-14,5.0,9.105
2022-06-14,7.0,9.088
2022-06-14,10.0,9.077
2022-06-14,15.0,9.0965
2022-06-14,20.0,9.1115
2022-06-15,0.25,9.2824
2022-06-15,0.5,9.0891
2022-06-15,0.75,9.0256
2022-06-15,1.0,9.0132
2022-06-15,2.0,9.0546
2022-06-15,3.0,9.0819
2022-06-15,5.0,9.0845
2022-06-15,7.0,9.0719
2022-06-15,10.0,9.0673
2022-06-15,15.0,9.0862
2022-06-15,20.0,9.0996
2022-06-16,0.25,9.224
2022-06-16,0.5,9.1241
2022-06-16,0.75,9.072
2022-06-16,1.0,9.0446
2022-06-16,2.0,9.0168
2022-06-16,3.0,9.0179
2022-06-16,5.0,9.0305
2022-06-16,7.0,9.0208
2022-06-16,10.0,8.9769
2022-06-16,15.0,8.9514
2022-06-16,20.0,8.9513
2022-06-17,0.25,9.1433
2022-06-17,0.5,9.015
2022-06-17,0.75,8.9591
2022-06-17,1.0,8.9386
2022-06-17,2.0,8.9546
2022-06-17,3.0,8.9889
2022-06-17,5.0,9.0378
2022-06-17,7.0,9.0356
2022-06-17,10.0,8.9774
2022-06-17,15.0,8.9447
2022-06-17,20.0,8.9491
2022-06-20,0.25,9.324
2022-06-20,0.5,9.0702
2022-06-20,0.75,8.9742
2022-06-20,1.0,8.9439
2022-06-20,2.0,8.9668
2022-06-20,3.0,8.999
2022-06-20,5.0,9.0225
2022-06-20,7.0,9.0029
2022-06-20,10.0,8.9485
2022-06-20,15.0,8.9299
2022-06-20,20.0,8.9404
2022-06-21,0.25,9.0125
2022-06-21,0.5,8.9813
2022-06-21,0.75,8.9766
2022-06-21,1.0,8.9767
2022-06-21,2.0,8.9646
2022-06-21,3.0,8.943
2022-06-21,5.0,8.942
2022-06-21,7.0,8.9478
2022-06-21,10.0,8.9344
2022-06-21,15.0,8.9329
2022-06-21,20.0,8.9393
2022-06-22,0.25,9.0042
2022-06-22,0.5,8.9505
2022-06-22,0.75,8.9247
2022-06-22,1.0,8.9128
2022-06-22,2.0,8.9097
2022-06-22,3.0,8.9272
2022-06-22,5.0,8.9688
2022-06-22,7.0,8.9764
2022-06-22,10.0,8.9402
2022-06-22,15.0,8.9251
2022-06-22,20.0,8.9314
2022-06-23,0.25,8.9544
2022-06-23,0.5,8.8985
2022-06-23,0.75,8.8635
2022-06-23,1.0,8.8419
2022-06-23,2.0,8.8164
2022-06-23,3.0,8.8167
2022-06-23,5.0,8.8104
2022-06-23,7.0,8.8039
2022-06-23,10.0,8.8116
2022-06-23,15.0,8.8416
2022-06-23,20.0,8.8568
2022-06-24,0.25,8.799
2022-06-24,0.5,8.7697
2022-06-24,0.75,8.7488
2022-06-24,1.0,8.7331
2022-06-24,2.0,8.7062
2022-06-24,3.0,8.7083
2022-06-24,5.0,8.7324
2022-06-24,7.0,8.7538
2022-06-24,10.0,8.7761
2022-06-24,15.0,8.7987
2022-06-24,20.0,8.8107
2022-06-27,0.25,8.4944
2022-06-27,0.5,8.546
2022-06-27,0.75,8.5867
2022-06-27,1.0,8.608
2022-06-27,2.0,8.6131
2022-06-27,3.0,8.6091
2022-06-27,5.0,8.6329
2022-06-27,7.0,8.6648
2022-06-27,10.0,8.6999
2022-06-27,15.0,8.7511
2022-06-27,20.0,8.7889
2022-06-28,0.25,8.6495
2022-06-28,0.5,8.6265
2022-06-28,0.75,8.6062
2022-06-28,1.0,8.5876
2022-06-28,2.0,8.5415
2022-06-28,3.0,8.5435
2022-06-28,5.0,8.6127
2022-06-28,7.0,8.6768
2022-06-28,10.0,8.7217
2022-06-28,15.0,8.768
2022-06-28,20.0,8.7977
2022-06-29,0.25,8.887
2022-06-29,0.5,8.7806
2022-06-29,0.75,8.7025
2022-06-29,1.0,8.6449
2022-06-29,2.0,8.5421
2022-06-29,3.0,8.5419
2022-06-29,5.0,8.6338
2022-06-29,7.0,8.706
2022-06-29,10.0,8.7445
2022-06-29,15.0,8.7847
2022-06-29,20.0,8.8133
2022-06-30,0.25,8.753
2022-06-30,0.5,8.7298
2022-06-30,0.75,8.7097
2022-06-30,1.0,8.6912
2022-06-30,2.0,8.6518
2022-06-30,3.0,8.6704
2022-06-30,5.0,8.7381
2022-06-30,7.0,8.778
2022-06-30,10.0,8.7894
2022-06-30,15.0,8.8079
2022-06-30,20.0,8.8207
2022-07-01,0.25,8.7031
2022-07-01,0.5,8.6389
2022-07-01,0.75,8.6083
2022-07-01,1.0,8.5974
2022-07-01,2.0,8.6312
2022-07-01,3.0,8.6915
2022-07-01,5.0,8.7913
2022-07-01,7.0,8.8372
2022-07-01,10.0,8.8413
2022-07-01,15.0,8.8528
2022-07-01,20.0,8.8657
2022-07-04,0.25,8.3877
2022-07-04,0.5,8.3973
2022-07-04,0.75,8.4397
2022-07-04,1.0,8.4927
2022-07-04,2.0,8.676
2022-07-04,3.0,8.7815
2022-07-04,5.0,8.87
2022-07-04,7.0,8.9054
2022-07-04,10.0,8.9352
2022-07-04,15.0,8.958
2022-07-04,20.0,8.9646
2022-07-05,0.25,8.3355
2022-07-05,0.5,8.374
2022-07-05,0.75,8.4389
2022-07-05,1.0,8.5085
2022-07-05,2.0,8.7221
2022-07-05,3.0,8.834
2022-07-05,5.0,8.918
2022-07-05,7.0,8.9451
2022-07-05,10.0,8.9714
2022-07-05,15.0,9.0159
2022-07-05,20.0,9.0393
2022-07-06,0.25,8.2247
2022-07-06,0.5,8.2872
2022-07-06,0.75,8.3625
2022-07-06,1.0,8.4367
2022-07-06,2.0,8.6591
2022-07-06,3.0,8.7817
2022-07-06,5.0,8.8896
2022-07-06,7.0,8.9258
2022-07-06,10.0,8.9426
2022-07-06,15.0,8.9806
2022-07-06,20.0,9.0045
2022-07-07,0.25,8.0922
2022-07-07,0.5,8.1639
2022-07-07,0.75,8.2316
2022-07-07,1.0,8.2949
2022-07-07,2.0,8.5078
2022-07-07,3.0,8.6607
2022-07-07,5.0,8.8141
2022-07-07,7.0,8.8816
2022-07-07,10.0,8.9528
2022-07-07,15.0,9.0463
2022-07-07,20.0,9.0948
2022-07-08,0.25,8.1114
2022-07-08,0.5,8.1644
2022-07-08,0.75,8.2149
2022-07-08,1.0,8.2633
2022-07-08,2.0,8.437
2022-07-08,3.0,8.5788
2022-07-08,5.0,8.7685
2022-07-08,7.0,8.8776
2022-07-08,10.0,8.9711
2022-07-08,15.0,9.067
2022-07-08,20.0,9.1167
2022-07-11,0.25,7.8982
2022-07-11,0.5,7.9735
2022-07-11,0.75,8.0429
2022-07-11,1.0,8.1079
2022-07-11,2.0,8.3397
2022-07-11,3.0,8.5346
2022-07-11,5.0,8.7798
2022-07-11,7.0,8.908
2022-07-11,10.0,9.0134
2022-07-11,15.0,9.1299
2022-07-11,20.0,9.1955
2022-07-12,0.25,7.8909
2022-07-12,0.5,7.9774
2022-07-12,0.75,8.0526
2022-07-12,1.0,8.1193
2022-07-12,2.0,8.3522
2022-07-12,3.0,8.5696
2022-07-12,5.0,8.8582
2022-07-12,7.0,8.9919
2022-07-12,10.0,9.0577
2022-07-12,15.0,9.1366
2022-07-12,20.0,9.1883
2022-07-13,0.25,7.8507
2022-07-13,0.5,7.8961
2022-07-13,0.75,7.9499
2022-07-13,1.0,8.0083
2022-07-13,2.0,8.2678
2022-07-13,3.0,8.5315
2022-07-13,5.0,8.8944
2022-07-13,7.0,9.0668
2022-07-13,10.0,9.151
2022-07-13,15.0,9.2254
2022-07-13,20.0,9.2745
2022-07-14,0.25,8.1604
2022-07-14,0.5,8.0931
2022-07-14,0.75,8.0837
2022-07-14,1.0,8.1093
2022-07-14,2.0,8.3459
2022-07-14,3.0,8.5949
2022-07-14,5.0,8.8976
2022-07-14,7.0,9.0316
2022-07-14,10.0,9.1103
2022-07-14,15.0,9.1785
2022-07-14,20.0,9.217
2022-07-15,0.25,8.3675
2022-07-15,0.5,8.1565
2022-07-15,0.75,8.0681
2022-07-15,1.0,8.0542
2022-07-15,2.0,8.2843
2022-07-15,3.0,8.5715
2022-07-15,5.0,8.9012
2022-07-15,7.0,9.0237
2022-07-15,10.0,9.0702
2022-07-15,15.0,9.121
2022-07-15,20.0,9.1586
2022-07-18,0.25,8.3618
2022-07-18,0.5,8.137
2022-07-18,0.75,8.0659
2022-07-18,1.0,8.0785
2022-07-18,2.0,8.3802
2022-07-18,3.0,8.668
2022-07-18,5.0,8.9585
2022-07-18,7.0,9.0543
2022-07-18,10.0,9.0856
2022-07-18,15.0,9.1396
2022-07-18,20.0,9.1883
2022-07-19,0.25,8.4794
2022-07-19,0.5,8.2011
2022-07-19,0.75,8.0995
2022-07-19,1.0,8.095
2022-07-19,2.0,8.3774
2022-07-19,3.0,8.6637
2022-07-19,5.0,8.9608
2022-07-19,7.0,9.0637
2022-07-19,10.0,9.0987
2022-07-19,15.0,9.1509
2022-07-19,20.0,9.1944
2022-07-20,0.25,8.4117
2022-07-20,0.5,8.1167
2022-07-20,0.75,8.0067
2022-07-20,1.0,7.9995
2022-07-20,2.0,8.29
2022-07-20,3.0,8.583
2022-07-20,5.0,8.9015
2022-07-20,7.0,9.031
2022-07-20,10.0,9.0959
2022-07-20,15.0,9.1522
2022-07-20,20.0,9.1907
2022-07-21,0.25,7.954
2022-07-21,0.5,7.8177
2022-07-21,0.75,7.7719
2022-07-21,1.0,7.7825
2022-07-21,2.0,8.0508
2022-07-21,3.0,8.3655
2022-07-21,5.0,8.7741
2022-07-21,7.0,8.955
2022-07-21,10.0,9.0331
2022-07-21,15.0,9.0888
2022-07-21,20.0,9.1302
2022-07-22,0.25,7.4233
2022-07-22,0.5,7.3433
2022-07-22,0.75,7.3425
2022-07-22,1.0,7.3901
2022-07-22,2.0,7.7452
2022-07-22,3.0,8.077
2022-07-22,5.0,8.4851
2022-07-22,7.0,8.6855
2022-07-22,10.0,8.8293
2022-07-22,15.0,8.9479
2022-07-22,20.0,9.0132
2022-07-25,0.25,7.0505
2022-07-25,0.5,7.0241
2022-07-25,0.75,7.0741
2022-07-25,1.0,7.1669
2022-07-25,2.0,7.6488
2022-07-25,3.0,8.0504
2022-07-25,5.0,8.486
2022-07-25,7.0,8.681
2022-07-25,10.0,8.8265
2022-07-25,15.0,8.9445
2022-07-25,20.0,9.0037
2022-07-26,0.25,6.9787
2022-07-26,0.5,6.9748
2022-07-26,0.75,7.0332
2022-07-26,1.0,7.1277
2022-07-26,2.0,7.5989
2022-07-26,3.0,7.9931
2022-07-26,5.0,8.4598
2022-07-26,7.0,8.6907
2022-07-26,10.0,8.8652
2022-07-26,15.0,8.9991
2022-07-26,20.0,9.0636
2022-07-27,0.25,6.9746
2022-07-27,0.5,7.038
2022-07-27,0.75,7.1215
2022-07-27,1.0,7.2157
2022-07-27,2.0,7.6156
2022-07-27,3.0,7.966
2022-07-27,5.0,8.4394
2022-07-27,7.0,8.7033
2022-07-27,10.0,8.9115
2022-07-27,15.0,9.0689
2022-07-27,20.0,9.1424
2022-07-28,0.25,7.0538
2022-07-28,0.5,7.1039
2022-07-28,0.75,7.171
2022-07-28,1.0,7.2492
2022-07-28,2.0,7.5994
2022-07-28,3.0,7.924
2022-07-28,5.0,8.3875
2022-07-28,7.0,8.6545
2022-07-28,10.0,8.864
2022-07-28,15.0,9.0301
2022-07-28,20.0,9.1144
2022-07-29,0.25,7.1453
2022-07-29,0.5,7.1214
2022-07-29,0.75,7.1409
2022-07-29,1.0,7.1902
2022-07-29,2.0,7.5128
2022-07-29,3.0,7.8518
2022-07-29,5.0,8.3716
2022-07-29,7.0,8.6718
2022-07-29,10.0,8.8886
2022-07-29,15.0,9.0611
2022-07-29,20.0,9.1539
2022-08-01,0.25,7.3631
2022-08-01,0.5,7.2477
2022-08-01,0.75,7.2133
2022-08-01,1.0,7.232
2022-08-01,2.0,7.5251
2022-08-01,3.0,7.8523
2022-08-01,5.0,8.3562
2022-08-01,7.0,8.6513
2022-08-01,10.0,8.8707
2022-08-01,15.0,9.0343
2022-08-01,20.0,9.1131
2022-08-02,0.25,7.5483
2022-08-02,0.5,7.4055
2022-08-02,0.75,7.3383
2022-08-02,1.0,7.3238
2022-08-02,2.0,7.5277
2022-08-02,3.0,7.8486
2022-08-02,5.0,8.3817
2022-08-02,7.0,8.683
2022-08-02,10.0,8.8791
2022-08-02,15.0,9.0371
2022-08-02,20.0,9.1256
2022-08-03,0.25,7.6142
2022-08-03,0.5,7.4842
2022-08-03,0.75,7.4258
2022-08-03,1.0,7.4174
2022-08-03,2.0,7.6257
2022-08-03,3.0,7.9257
2022-08-03,5.0,8.3948
2022-08-03,7.0,8.6668
2022-08-03,10.0,8.8803
2022-08-03,15.0,9.0474
2022-08-03,20.0,9.1302
2022-08-04,0.25,7.4233
2022-08-04,0.5,7.3678
2022-08-04,0.75,7.3604
2022-08-04,1.0,7.386
2022-08-04,2.0,7.6376
2022-08-04,3.0,7.9285
2022-08-04,5.0,8.3841
2022-08-04,7.0,8.6473
2022-08-04,10.0,8.8351
2022-08-04,15.0,8.9819
2022-08-04,20.0,9.0566
2022-08-05,0.25,7.4153
2022-08-05,0.5,7.3557
2022-08-05,0.75,7.3575
2022-08-05,1.0,7.3991
2022-08-05,2.0,7.7236
2022-08-05,3.0,8.055
2022-08-05,5.0,8.4794
2022-08-05,7.0,8.6967
2022-08-05,10.0,8.8705
2022-08-05,15.0,9.0206
2022-08-05,20.0,9.0947
2022-08-08,0.25,7.4588
2022-08-08,0.5,7.3705
2022-08-08,0.75,7.366
2022-08-08,1.0,7.4145
2022-08-08,2.0,7.769
2022-08-08,3.0,8.0689
2022-08-08,5.0,8.4597
2022-08-08,7.0,8.6814
2022-08-08,10.0,8.8596
2022-08-08,15.0,8.9854
2022-08-08,20.0,9.0394
2022-08-09,0.25,7.3515
2022-08-09,0.5,7.3739
2022-08-09,0.75,7.4189
2022-08-09,1.0,7.4782
2022-08-09,2.0,7.7578
2022-08-09,3.0,8.0102
2022-08-09,5.0,8.4131
2022-08-09,7.0,8.6617
2022-08-09,10.0,8.847
2022-08-09,15.0,8.9929
2022-08-09,20.0,9.0652
2022-08-10,0.25,7.3701
2022-08-10,0.5,7.3833
2022-08-10,0.75,7.4201
2022-08-10,1.0,7.473
2022-08-10,2.0,7.7528
2022-08-10,3.0,8.0315
2022-08-10,5.0,8.4436
2022-08-10,7.0,8.6944
2022-08-10,10.0,8.9092
2022-08-10,15.0,9.0759
2022-08-10,20.0,9.1549
2022-08-11,0.25,7.3367
2022-08-11,0.5,7.362
2022-08-11,0.75,7.4107
2022-08-11,1.0,7.475
2022-08-11,2.0,7.7909
2022-08-11,3.0,8.0976
2022-08-11,5.0,8.5589
2022-08-11,7.0,8.8138
2022-08-11,10.0,8.9759
2022-08-11,15.0,9.1091
2022-08-11,20.0,9.181
2022-08-12,0.25,7.3586
2022-08-12,0.5,7.3783
2022-08-12,0.75,7.4275
2022-08-12,1.0,7.4955
2022-08-12,2.0,7.8312
2022-08-12,3.0,8.1405
2022-08-12,5.0,8.557
2022-08-12,7.0,8.784
2022-08-12,10.0,8.9596
2022-08-12,15.0,9.0958
2022-08-12,20.0,9.1612
2022-08-15,0.25,7.3377
2022-08-15,0.5,7.3607
2022-08-15,0.75,7.4105
2022-08-15,1.0,7.4776
2022-08-15,2.0,7.8079
2022-08-15,3.0,8.1163
2022-08-15,5.0,8.5395
2022-08-15,7.0,8.7833
2022-08-15,10.0,8.9907
2022-08-15,15.0,9.1488
2022-08-15,20.0,9.2189
2022-08-16,0.25,7.3505
2022-08-16,0.5,7.3564
2022-08-16,0.75,7.3952
2022-08-16,1.0,7.4556
2022-08-16,2.0,7.7821
2022-08-16,3.0,8.1008
2022-08-16,5.0,8.5379
2022-08-16,7.0,8.777
2022-08-16,10.0,8.9636
2022-08-16,15.0,9.1155
2022-08-16,20.0,9.1898
2022-08-17,0.25,7.3759
2022-08-17,0.5,7.3366
2022-08-17,0.75,7.3524
2022-08-17,1.0,7.403
2022-08-17,2.0,7.7393
2022-08-17,3.0,8.0789
2022-08-17,5.0,8.5531
2022-08-17,7.0,8.7946
2022-08-17,10.0,8.9385
2022-08-17,15.0,9.0584
2022-08-17,20.0,9.1241
2022-08-18,0.25,7.5075
2022-08-18,0.5,7.3894
2022-08-18,0.75,7.3627
2022-08-18,1.0,7.3934
2022-08-18,2.0,7.7345
2022-08-18,3.0,8.0918
2022-08-18,5.0,8.5539
2022-08-18,7.0,8.7798
2022-08-18,10.0,8.9263
2022-08-18,15.0,9.0449
2022-08-18,20.0,9.1078
2022-08-19,0.25,7.5064
2022-08-19,0.5,7.3787
2022-08-19,0.75,7.3457
2022-08-19,1.0,7.3727
2022-08-19,2.0,7.7177
2022-08-19,3.0,8.0976
2022-08-19,5.0,8.6231
2022-08-19,7.0,8.8826
2022-08-19,10.0,9.0282
2022-08-19,15.0,9.1512
2022-08-19,20.0,9.2205
2022-08-22,0.25,7.7673
2022-08-22,0.5,7.6181
2022-08-22,0.75,7.572
2022-08-22,1.0,7.5869
2022-08-22,2.0,7.8792
2022-08-22,3.0,8.2028
2022-08-22,5.0,8.6451
2022-08-22,7.0,8.8761
2022-08-22,10.0,9.0309
2022-08-22,15.0,9.1469
2022-08-22,20.0,9.2052
2022-08-23,0.25,7.6313
2022-08-23,0.5,7.4767
2022-08-23,0.75,7.4446
2022-08-23,1.0,7.4846
2022-08-23,2.0,7.8768
2022-08-23,3.0,8.2415
2022-08-23,5.0,8.6624
2022-08-23,7.0,8.8669
2022-08-23,10.0,9.024
2022-08-23,15.0,9.1415
2022-08-23,20.0,9.1957
2022-08-24,0.25,7.6753
2022-08-24,0.5,7.59
2022-08-24,0.75,7.5644
2022-08-24,1.0,7.5799
2022-08-24,2.0,7.8325
2022-08-24,3.0,8.1445
2022-08-24,5.0,8.6236
2022-08-24,7.0,8.8944
2022-08-24,10.0,9.0885
2022-08-24,15.0,9.2384
2022-08-24,20.0,9.315
2022-08-25,0.25,7.6852
2022-08-25,0.5,7.5474
2022-08-25,0.75,7.4969
2022-08-25,1.0,7.5045
2022-08-25,2.0,7.7811
2022-08-25,3.0,8.111
2022-08-25,5.0,8.5857
2022-08-25,7.0,8.8482
2022-08-25,10.0,9.0441
2022-08-25,15.0,9.1871
2022-08-25,20.0,9.2538
2022-08-26,0.25,7.6886
2022-08-26,0.5,7.6087
2022-08-26,0.75,7.5814
2022-08-26,1.0,7.5901
2022-08-26,2.0,7.8014
2022-08-26,3.0,8.0848
2022-08-26,5.0,8.5651
2022-08-26,7.0,8.8582
2022-08-26,10.0,9.0767
2022-08-26,15.0,9.2444
2022-08-26,20.0,9.3325
2022-08-29,0.25,7.6666
2022-08-29,0.5,7.6453
2022-08-29,0.75,7.6484
2022-08-29,1.0,7.6693
2022-08-29,2.0,7.8494
2022-08-29,3.0,8.0834
2022-08-29,5.0,8.5246
2022-08-29,7.0,8.821
2022-08-29,10.0,9.0529
2022-08-29,15.0,9.2446
2022-08-29,20.0,9.3457
2022-08-30,0.25,7.6258
2022-08-30,0.5,7.6185
2022-08-30,0.75,7.6315
2022-08-30,1.0,7.6593
2022-08-30,2.0,7.8543
2022-08-30,3.0,8.0952
2022-08-30,5.0,8.5315
2022-08-30,7.0,8.8245
2022-08-30,10.0,9.0629
2022-08-30,15.0,9.2589
2022-08-30,20.0,9.3618
2022-08-31,0.25,7.7065
2022-08-31,0.5,7.6819
2022-08-31,0.75,7.6786
2022-08-31,1.0,7.691
2022-08-31,2.0,7.8368
2022-08-31,3.0,8.0543
2022-08-31,5.0,8.5083
2022-08-31,7.0,8.8373
2022-08-31,10.0,9.1064
2022-08-31,15.0,9.3206
2022-08-31,20.0,9.434
2022-09-01,0.25,7.6377
2022-09-01,0.5,7.6578
2022-09-01,0.75,7.6859
2022-09-01,1.0,7.7156
2022-09-01,2.0,7.8611
2022-09-01,3.0,8.0521
2022-09-01,5.0,8.4797
2022-09-01,7.0,8.8094
2022-09-01,10.0,9.0837
2022-09-01,15.0,9.2898
2022-09-01,20.0,9.397
2022-09-02,0.25,7.5893
2022-09-02,0.5,7.6195
2022-09-02,0.75,7.6514
2022-09-02,1.0,7.6794
2022-09-02,2.0,7.7921
2022-09-02,3.0,7.9458
2022-09-02,5.0,8.3453
2022-09-02,7.0,8.6978
2022-09-02,10.0,9.0365
2022-09-02,15.0,9.3225
2022-09-02,20.0,9.4722
2022-09-05,0.25,7.4748
2022-09-05,0.5,7.5224
2022-09-05,0.75,7.5702
2022-09-05,1.0,7.6113
2022-09-05,2.0,7.7522
2022-09-05,3.0,7.904
2022-09-05,5.0,8.2783
2022-09-05,7.0,8.6232
2022-09-05,10.0,8.9836
2022-09-05,15.0,9.2876
2022-09-05,20.0,9.4442
2022-09-06,0.25,7.5065
2022-09-06,0.5,7.5065
2022-09-06,0.75,7.5191
2022-09-06,1.0,7.5414
2022-09-06,2.0,7.6876
2022-09-06,3.0,7.8746
2022-09-06,5.0,8.2797
2022-09-06,7.0,8.6237
2022-09-06,10.0,8.9802
2022-09-06,15.0,9.2961
2022-09-06,20.0,9.4578
2022-09-07,0.25,7.6231
2022-09-07,0.5,7.6199
2022-09-07,0.75,7.6259
2022-09-07,1.0,7.6362
2022-09-07,2.0,7.7247
2022-09-07,3.0,7.8766
2022-09-07,5.0,8.2541
2022-09-07,7.0,8.6054
2022-09-07,10.0,8.9888
2022-09-07,15.0,9.3047
2022-09-07,20.0,9.4611
2022-09-08,0.25,7.4493
2022-09-08,0.5,7.5033
2022-09-08,0.75,7.5582
2022-09-08,1.0,7.6064
2022-09-08,2.0,7.7771
2022-09-08,3.0,7.9571
2022-09-08,5.0,8.3536
2022-09-08,7.0,8.7008
2022-09-08,10.0,9.0627
2022-09-08,15.0,9.3687
2022-09-08,20.0,9.5228
2022-09-09,0.25,7.5867
2022-09-09,0.5,7.592
2022-09-09,0.75,7.6066
2022-09-09,1.0,7.6282
2022-09-09,2.0,7.7654
2022-09-09,3.0,7.9519
2022-09-09,5.0,8.3553
2022-09-09,7.0,8.6999
2022-09-09,10.0,9.0549
2022-09-09,15.0,9.3363
2022-09-09,20.0,9.4755
2022-09-12,0.25,7.5411
2022-09-12,0.5,7.5198
2022-09-12,0.75,7.517
2022-09-12,1.0,7.5285
2022-09-12,2.0,7.6667
2022-09-12,3.0,7.8772
2022-09-12,5.0,8.3238
2022-09-12,7.0,8.6927
2022-09-12,10.0,9.0629
2022-09-12,15.0,9.3319
2022-09-12,20.0,9.4568
2022-09-13,0.25,7.4423
2022-09-13,0.5,7.4702
2022-09-13,0.75,7.5066
2022-09-13,1.0,7.5452
2022-09-13,2.0,7.7253
2022-09-13,3.0,7.9396
2022-09-13,5.0,8.3905
2022-09-13,7.0,8.7518
2022-09-13,10.0,9.0916
2022-09-13,15.0,9.3524
2022-09-13,20.0,9.4778
2022-09-14,0.25,7.4554
2022-09-14,0.5,7.4433
2022-09-14,0.75,7.4514
2022-09-14,1.0,7.4745
2022-09-14,2.0,7.6534
2022-09-14,3.0,7.8885
2022-09-14,5.0,8.3645
2022-09-14,7.0,8.7357
2022-09-14,10.0,9.0805
2022-09-14,15.0,9.3123
2022-09-14,20.0,9.417
2022-09-15,0.25,7.3749
2022-09-15,0.5,7.3704
2022-09-15,0.75,7.3853
2022-09-15,1.0,7.4144
2022-09-15,2.0,7.6115
2022-09-15,3.0,7.8583
2022-09-15,5.0,8.3504
2022-09-15,7.0,8.7274
2022-09-15,10.0,9.0745
2022-09-15,15.0,9.328
2022-09-15,20.0,9.4448
2022-09-16,0.25,7.4387
2022-09-16,0.5,7.3957
2022-09-16,0.75,7.3859
2022-09-16,1.0,7.4004
2022-09-16,2.0,7.5988
2022-09-16,3.0,7.8913
2022-09-16,5.0,8.4734
2022-09-16,7.0,8.8842
2022-09-16,10.0,9.2101
2022-09-16,15.0,9.4193
2022-09-16,20.0,9.5165
2022-09-19,0.25,7.4774
2022-09-19,0.5,7.4622
2022-09-19,0.75,7.474
2022-09-19,1.0,7.5041
2022-09-19,2.0,7.7309
2022-09-19,3.0,8.0321
2022-09-19,5.0,8.6482
2022-09-19,7.0,9.0878
2022-09-19,10.0,9.4337
2022-09-19,15.0,9.6931
2022-09-19,20.0,9.8239
2022-09-20,0.25,7.5843
2022-09-20,0.5,7.6304
2022-09-20,0.75,7.6974
2022-09-20,1.0,7.7788
2022-09-20,2.0,8.1653
2022-09-20,3.0,8.5586
2022-09-20,5.0,9.2511
2022-09-20,7.0,9.708
2022-09-20,10.0,10.0503
2022-09-20,15.0,10.2973
2022-09-20,20.0,10.4228
2022-09-21,0.25,7.5258
2022-09-21,0.5,7.6596
2022-09-21,0.75,7.7894
2022-09-21,1.0,7.913
2022-09-21,2.0,8.314
2022-09-21,3.0,8.5965
2022-09-21,5.0,9.162
2022-09-21,7.0,9.5865
2022-09-21,10.0,9.9058
2022-09-21,15.0,10.1407
2022-09-21,20.0,10.263
2022-09-22,0.25,7.4081
2022-09-22,0.5,7.554
2022-09-22,0.75,7.7012
2022-09-22,1.0,7.847
2022-09-22,2.0,8.3852
2022-09-22,3.0,8.8323
2022-09-22,5.0,9.5017
2022-09-22,7.0,9.9027
2022-09-22,10.0,10.194
2022-09-22,15.0,10.4171
2022-09-22,20.0,10.536
