date,close,secid
2024-12-04,48.52,AFLT
2024-12-05,50.15,AFLT
2024-12-06,50.86,AFLT
2024-12-09,51.18,AFLT
2024-12-10,49.8,AFLT
2024-12-11,49.97,AFLT
2024-12-12,48.54,AFLT
2024-12-13,48.28,AFLT
2024-12-16,47.7,AFLT
2024-12-17,47.67,AFLT
2024-12-18,49.3,AFLT
2024-12-19,50.12,AFLT
2024-12-20,54.95,AFLT
2024-12-23,56.09,AFLT
2024-12-24,53.62,AFLT
2024-12-25,54.86,AFLT
2024-12-26,55.04,AFLT
2024-12-27,55.65,AFLT
2024-12-28,58.38,AFLT
2024-12-30,59.06,AFLT
2025-01-03,58.13,AFLT
2025-01-06,58.99,AFLT
2025-01-08,59.65,AFLT
2025-01-09,58.43,AFLT
2025-01-10,60.99,AFLT
2025-01-13,60.5,AFLT
2025-01-14,61.56,AFLT
2025-01-15,62.25,AFLT
2025-01-16,61.36,AFLT
2025-01-17,61.8,AFLT
2025-01-20,61.45,AFLT
2025-01-21,61.5,AFLT
2025-01-22,60.37,AFLT
2025-01-23,60.89,AFLT
2025-01-24,61.86,AFLT
2025-01-27,60.15,AFLT
2025-01-28,61.11,AFLT
2025-01-29,62.19,AFLT
2025-01-30,64.43,AFLT
2025-01-31,63.86,AFLT
2025-02-03,63.96,AFLT
2025-02-04,62.66,AFLT
2025-02-05,64.73,AFLT
2025-02-06,64.35,AFLT
2025-02-07,64.25,AFLT
2025-02-10,64.81,AFLT
2025-02-11,64.67,AFLT
2025-02-12,69.39,AFLT
2025-02-13,67.97,AFLT
2025-02-14,68.94,AFLT
2025-02-17,74.51,AFLT
2025-02-18,71.89,AFLT
2025-02-19,75.03,AFLT
2025-02-20,77.07,AFLT
2025-02-21,76.22,AFLT
2025-02-24,76.95,AFLT
2025-02-25,77.22,AFLT
2025-02-26,74.69,AFLT
2025-02-27,71.51,AFLT
2025-02-28,73.59,AFLT
2025-03-03,73.98,AFLT
2025-03-04,76.35,AFLT
2025-03-05,74.2,AFLT
2025-03-06,73.82,AFLT
2025-03-07,75.1,AFLT
2025-03-10,74.71,AFLT
2025-03-11,74.26,AFLT
2025-03-12,73.2,AFLT
2025-03-13,73.87,AFLT
2025-03-14,74.56,AFLT
2025-03-17,76.35,AFLT
2025-03-18,75.44,AFLT
2025-03-19,76.05,AFLT
2025-03-20,75.8,AFLT
2025-03-21,75.48,AFLT
2025-03-24,74.36,AFLT
2025-03-25,74.6,AFLT
2025-03-26,73.25,AFLT
2025-03-27,71.0,AFLT
2025-03-28,67.21,AFLT
2025-03-31,69.63,AFLT
2025-04-01,66.02,AFLT
2025-04-02,67.43,AFLT
2025-04-03,70.36,AFLT
2025-04-04,66.46,AFLT
2025-04-07,64.07,AFLT
2025-04-08,62.33,AFLT
2025-04-09,67.76,AFLT
2025-04-10,66.84,AFLT
2025-04-11,69.6,AFLT
2025-04-14,68.69,AFLT
2025-04-15,69.35,AFLT
2025-04-16,69.35,AFLT
2025-04-17,71.15,AFLT
2025-04-18,70.18,AFLT
2025-04-21,72.45,AFLT
2025-04-22,73.49,AFLT
2025-04-23,72.73,AFLT
2025-04-24,72.17,AFLT
2025-04-25,74.54,AFLT
2025-04-28,73.5,AFLT
2025-04-29,70.79,AFLT
2025-04-30,71.12,AFLT
2025-05-02,67.22,AFLT
2025-05-05,68.04,AFLT
2025-05-06,68.86,AFLT
2025-05-07,69.83,AFLT
2025-05-08,69.95,AFLT
2025-05-12,72.1,AFLT
2025-05-13,71.29,AFLT
2025-05-14,68.56,AFLT
2025-05-15,70.13,AFLT
2025-05-16,69.16,AFLT
2025-05-19,69.8,AFLT
2025-05-20,68.82,AFLT
2025-05-21,68.01,AFLT
2025-05-22,67.25,AFLT
2025-05-23,67.09,AFLT
2025-05-26,64.31,AFLT
2025-05-27,65.25,AFLT
2025-05-28,67.56,AFLT
2025-05-29,66.26,AFLT
2025-05-30,68.53,AFLT
2025-06-02,66.59,AFLT
2025-06-03,67.24,AFLT
2025-06-04,65.87,AFLT
2025-06-05,66.23,AFLT
2025-06-06,64.55,AFLT
2025-06-09,65.22,AFLT
2025-06-10,66.14,AFLT
2025-06-11,65.86,AFLT
2025-06-13,64.61,AFLT
2025-06-16,63.41,AFLT
2025-06-17,63.85,AFLT
2025-06-18,64.93,AFLT
2025-06-19,64.13,AFLT
2025-06-20,63.88,AFLT
2025-06-23,62.59,AFLT
2025-06-24,65.18,AFLT
2025-06-25,65.21,AFLT
2025-06-26,65.07,AFLT
2025-06-27,66.21,AFLT
2025-06-30,66.33,AFLT
2025-07-01,65.51,AFLT
2025-07-02,65.93,AFLT
2025-07-03,65.09,AFLT
2025-07-04,64.44,AFLT
2025-07-07,63.12,AFLT
2025-07-08,62.56,AFLT
2025-07-09,62.03,AFLT
2025-07-10,62.3,AFLT
2025-07-11,59.17,AFLT
2025-07-14,61.24,AFLT
2025-07-15,60.42,AFLT
2025-07-16,60.34,AFLT
2025-07-17,61.93,AFLT
2025-07-18,60.13,AFLT
2025-07-21,59.4,AFLT
2025-07-22,58.71,AFLT
2025-07-23,59.25,AFLT
2025-07-24,59.03,AFLT
2025-07-25,58.58,AFLT
2025-07-28,56.53,AFLT
2025-07-29,57.07,AFLT
2025-07-30,56.88,AFLT
2025-07-31,56.98,AFLT
2025-08-01,56.98,AFLT
2025-08-04,57.18,AFLT
2025-08-05,57.13,AFLT
2025-08-06,58.91,AFLT
2025-08-07,61.27,AFLT
2025-08-08,63.87,AFLT
2025-08-11,65.49,AFLT
2025-08-12,67.85,AFLT
2025-08-13,68.14,AFLT
2025-08-14,68.28,AFLT
2025-08-15,69.27,AFLT
2025-08-18,68.8,AFLT
2025-08-19,67.33,AFLT
2025-08-20,65.86,AFLT
2025-08-21,63.32,AFLT
2025-08-22,63.45,AFLT
2025-08-25,61.89,AFLT
2025-08-26,62.83,AFLT
2025-08-27,63.5,AFLT
2025-08-28,62.36,AFLT
2025-08-29,62.21,AFLT
2025-09-01,61.26,AFLT
2025-09-02,60.38,AFLT
2025-09-03,61.67,AFLT
2025-09-04,62.21,AFLT
2025-09-05,62.11,AFLT
2025-09-08,63.08,AFLT
2025-09-09,62.89,AFLT
2025-09-10,61.79,AFLT
2025-09-11,62.41,AFLT
2025-09-12,60.07,AFLT
2025-09-15,60.01,AFLT
2025-09-16,60.13,AFLT
2025-09-17,61.0,AFLT
2025-09-18,59.54,AFLT
2025-09-19,58.3,AFLT
2025-09-22,58.65,AFLT
2025-09-23,56.26,AFLT
2025-09-24,56.83,AFLT
2025-09-25,55.84,AFLT
2025-09-26,55.86,AFLT
2025-09-29,54.68,AFLT
2025-09-30,54.34,AFLT
2025-10-01,53.24,AFLT
2025-10-02,52.29,AFLT
2025-10-03,51.05,AFLT
2025-10-06,52.29,AFLT
2025-10-07,53.27,AFLT
2025-10-08,50.75,AFLT
2025-10-09,52.39,AFLT
2025-10-10,51.19,AFLT
2025-10-13,52.03,AFLT
2025-10-14,50.97,AFLT
2025-10-15,50.15,AFLT
2025-10-16,56.54,AFLT
2025-10-17,56.82,AFLT
2025-10-20,57.66,AFLT
2025-10-21,55.12,AFLT
2025-10-22,53.38,AFLT
2025-10-23,52.29,AFLT
2025-10-24,51.52,AFLT
2025-10-27,50.1,AFLT
2025-10-28,51.03,AFLT
2025-10-29,51.22,AFLT
2025-10-30,51.2,AFLT
2025-10-31,50.45,AFLT
2025-11-01,50.44,AFLT
2025-11-03,50.83,AFLT
2025-11-05,50.41,AFLT
2025-11-06,50.36,AFLT
2025-11-07,51.8,AFLT
2025-11-10,51.29,AFLT
2025-11-11,51.6,AFLT
2025-11-12,50.92,AFLT
2025-11-13,50.81,AFLT
2025-11-14,50.61,AFLT
2025-11-17,50.1,AFLT
2025-11-18,51.83,AFLT
2025-11-19,52.47,AFLT
2025-11-20,55.36,AFLT
2025-11-21,54.71,AFLT
2025-11-24,55.08,AFLT
2025-11-25,56.8,AFLT
2025-11-26,57.13,AFLT
2025-11-27,55.57,AFLT
2025-11-28,57.32,AFLT
2025-12-01,56.99,AFLT
2025-12-02,56.71,AFLT
2025-12-03,55.9,AFLT
2025-12-04,55.8,AFLT
2025-12-05,57.35,AFLT
2025-12-08,56.63,AFLT
2025-12-09,57.76,AFLT
2025-12-10,57.38,AFLT
2025-12-11,57.51,AFLT
2025-12-12,56.37,AFLT
2025-12-15,56.95,AFLT
2025-12-16,59.11,AFLT
2025-12-17,59.93,AFLT
2025-12-18,60.28,AFLT
2025-12-19,59.76,AFLT
2025-12-22,57.89,AFLT
2025-12-23,58.1,AFLT
2025-12-24,57.87,AFLT
2025-12-25,56.9,AFLT
2025-12-26,58.85,AFLT
2025-12-29,57.91,AFLT
2025-12-30,57.95,AFLT
2021-01-04,0.7834,HYDR
2021-01-05,0.7918,HYDR
2021-01-06,0.7896,HYDR
2021-01-08,0.7941,HYDR
2021-01-11,0.8255,HYDR
2021-01-12,0.8188,HYDR
2021-01-13,0.8032,HYDR
2021-01-14,0.8054,HYDR
2021-01-15,0.7969,HYDR
2021-01-18,0.8076,HYDR
2021-01-19,0.8054,HYDR
2021-01-20,0.807,HYDR
2021-01-21,0.7935,HYDR
2021-01-22,0.7867,HYDR
2021-01-25,0.7919,HYDR
2021-01-26,0.7912,HYDR
2021-01-27,0.787,HYDR
2021-01-28,0.7924,HYDR
2021-01-29,0.777,HYDR
2021-02-01,0.7838,HYDR
2021-02-02,0.7825,HYDR
2021-02-03,0.7856,HYDR
2021-02-04,0.7963,HYDR
2021-02-05,0.7921,HYDR
2021-02-08,0.8022,HYDR
2021-02-09,0.8001,HYDR
2021-02-10,0.7925,HYDR
2021-02-11,0.7972,HYDR
2021-02-12,0.809,HYDR
2021-02-15,0.8131,HYDR
2021-02-16,0.81,HYDR
2021-02-17,0.811,HYDR
2021-02-18,0.8087,HYDR
2021-02-19,0.8036,HYDR
2021-02-20,0.8054,HYDR
2021-02-22,0.7976,HYDR
2021-02-24,0.7789,HYDR
2021-02-25,0.778,HYDR
2021-02-26,0.7818,HYDR
2021-03-01,0.7894,HYDR
2021-03-02,0.8059,HYDR
2021-03-03,0.7985,HYDR
2021-03-04,0.7956,HYDR
2021-03-05,0.8064,HYDR
2021-03-09,0.8172,HYDR
2021-03-10,0.8131,HYDR
2021-03-11,0.8144,HYDR
2021-03-12,0.8132,HYDR
2021-03-15,0.814,HYDR
2021-03-16,0.8136,HYDR
2021-03-17,0.8146,HYDR
2021-03-18,0.807,HYDR
2021-03-19,0.8068,HYDR
2021-03-22,0.811,HYDR
2021-03-23,0.8062,HYDR
2021-03-24,0.8077,HYDR
2021-03-25,0.8118,HYDR
2021-03-26,0.8129,HYDR
2021-03-29,0.8069,HYDR
2021-03-30,0.812,HYDR
2021-03-31,0.8114,HYDR
2021-04-01,0.8104,HYDR
2021-04-02,0.8106,HYDR
2021-04-05,0.8127,HYDR
2021-04-06,0.8085,HYDR
2021-04-07,0.8427,HYDR
2021-04-08,0.8378,HYDR
2021-04-09,0.8312,HYDR
2021-04-12,0.8261,HYDR
2021-04-13,0.8264,HYDR
2021-04-14,0.8294,HYDR
2021-04-15,0.8333,HYDR
2021-04-16,0.8286,HYDR
2021-04-19,0.8225,HYDR
2021-04-20,0.8177,HYDR
2021-04-21,0.8236,HYDR
2021-04-22,0.8194,HYDR
2021-04-23,0.8408,HYDR
2021-04-26,0.872,HYDR
2021-04-27,0.8542,HYDR
2021-04-28,0.8408,HYDR
2021-04-29,0.8451,HYDR
2021-04-30,0.8248,HYDR
2021-05-04,0.823,HYDR
2021-05-05,0.8374,HYDR
2021-05-06,0.8422,HYDR
2021-05-07,0.8435,HYDR
2021-05-10,0.8253,HYDR
2021-05-11,0.8469,HYDR
2021-05-12,0.8329,HYDR
2021-05-13,0.8329,HYDR
2021-05-14,0.8323,HYDR
2021-05-17,0.8325,HYDR
2021-05-18,0.8346,HYDR
2021-05-19,0.826,HYDR
2021-05-20,0.8224,HYDR
2021-05-21,0.821,HYDR
2021-05-24,0.8365,HYDR
2021-05-25,0.8192,HYDR
2021-05-26,0.8273,HYDR
2021-05-27,0.8216,HYDR
2021-05-28,0.8326,HYDR
2021-05-31,0.8602,HYDR
2021-06-01,0.8567,HYDR
2021-06-02,0.8487,HYDR
2021-06-03,0.8473,HYDR
2021-06-04,0.8443,HYDR
2021-06-07,0.8477,HYDR
2021-06-08,0.8434,HYDR
2021-06-09,0.8378,HYDR
2021-06-10,0.8341,HYDR
2021-06-11,0.8386,HYDR
2021-06-14,0.8422,HYDR
2021-06-15,0.8504,HYDR
2021-06-16,0.844,HYDR
2021-06-17,0.8461,HYDR
2021-06-18,0.8436,HYDR
2021-06-21,0.8487,HYDR
2021-06-22,0.8491,HYDR
2021-06-23,0.8656,HYDR
2021-06-24,0.8596,HYDR
2021-06-25,0.8627,HYDR
2021-06-28,0.8684,HYDR
2021-06-29,0.863,HYDR
2021-06-30,0.8694,HYDR
2021-07-01,0.8678,HYDR
2021-07-02,0.874,HYDR
2021-07-05,0.878,HYDR
2021-07-06,0.8665,HYDR
2021-07-07,0.8662,HYDR
2021-07-08,0.825,HYDR
2021-07-09,0.8339,HYDR
2021-07-12,0.8346,HYDR
2021-07-13,0.8279,HYDR
2021-07-14,0.8213,HYDR
2021-07-15,0.8156,HYDR
2021-07-16,0.8115,HYDR
2021-07-19,0.782,HYDR
2021-07-20,0.7877,HYDR
2021-07-21,0.8049,HYDR
2021-07-22,0.7981,HYDR
2021-07-23,0.7963,HYDR
2021-07-26,0.8008,HYDR
2021-07-27,0.7997,HYDR
2021-07-28,0.8101,HYDR
2021-07-29,0.8196,HYDR
2021-07-30,0.8125,HYDR
2021-08-02,0.8221,HYDR
2021-08-03,0.8271,HYDR
2021-08-04,0.8237,HYDR
2021-08-05,0.8292,HYDR
2021-08-06,0.8212,HYDR
2021-08-09,0.824,HYDR
2021-08-10,0.8329,HYDR
2021-08-11,0.8418,HYDR
2021-08-12,0.8398,HYDR
2021-08-13,0.8327,HYDR
2021-08-16,0.8305,HYDR
2021-08-17,0.8228,HYDR
2021-08-18,0.8214,HYDR
2021-08-19,0.8222,HYDR
2021-08-20,0.8264,HYDR
2021-08-23,0.8284,HYDR
2021-08-24,0.8293,HYDR
2021-08-25,0.8277,HYDR
2021-08-26,0.823,HYDR
2021-08-27,0.8278,HYDR
2021-08-30,0.8248,HYDR
2021-08-31,0.8212,HYDR
2021-09-01,0.8232,HYDR
2021-09-02,0.8207,HYDR
2021-09-03,0.8191,HYDR
2021-09-06,0.815,HYDR
2021-09-07,0.817,HYDR
2021-09-08,0.8189,HYDR
2021-09-09,0.804,HYDR
2021-09-10,0.808,HYDR
2021-09-13,0.817,HYDR
2021-09-14,0.8114,HYDR
2021-09-15,0.8207,HYDR
2021-09-16,0.8269,HYDR
2021-09-17,0.8175,HYDR
2021-09-20,0.8083,HYDR
2021-09-21,0.8158,HYDR
2021-09-22,0.8156,HYDR
2021-09-23,0.8108,HYDR
2021-09-24,0.8111,HYDR
2021-09-27,0.811,HYDR
2021-09-28,0.806,HYDR
2021-09-29,0.8087,HYDR
2021-09-30,0.8098,HYDR
2021-10-01,0.811,HYDR
2021-10-04,0.8045,HYDR
2021-10-05,0.8124,HYDR
2021-10-06,0.8037,HYDR
2021-10-07,0.8083,HYDR
2021-10-08,0.8078,HYDR
2021-10-11,0.815,HYDR
2021-10-12,0.8146,HYDR
2021-10-13,0.816,HYDR
2021-10-14,0.8365,HYDR
2021-10-15,0.8379,HYDR
2021-10-18,0.8409,HYDR
2021-10-19,0.8437,HYDR
2021-10-20,0.838,HYDR
2021-10-21,0.8225,HYDR
2021-10-22,0.832,HYDR
2021-10-25,0.831,HYDR
2021-10-26,0.843,HYDR
2021-10-27,0.8318,HYDR
2021-10-28,0.8277,HYDR
2021-10-29,0.8169,HYDR
2021-11-01,0.822,HYDR
2021-11-02,0.82,HYDR
2021-11-03,0.8162,HYDR
2021-11-05,0.8237,HYDR
2021-11-08,0.8194,HYDR
2021-11-09,0.8228,HYDR
2021-11-10,0.8144,HYDR
2021-11-11,0.82,HYDR
2021-11-12,0.8113,HYDR
2021-11-15,0.8148,HYDR
2021-11-16,0.8177,HYDR
2021-11-17,0.8131,HYDR
2021-11-18,0.8113,HYDR
2021-11-19,0.806,HYDR
2021-11-22,0.8058,HYDR
2021-11-23,0.7957,HYDR
2021-11-24,0.7989,HYDR
2021-11-25,0.7917,HYDR
2021-11-26,0.7605,HYDR
2021-11-29,0.7617,HYDR
2021-11-30,0.7367,HYDR
2021-12-01,0.7462,HYDR
2021-12-02,0.7604,HYDR
2021-12-03,0.7556,HYDR
2021-12-06,0.7463,HYDR
2021-12-07,0.7634,HYDR
2021-12-08,0.7523,HYDR
2021-12-09,0.7438,HYDR
2021-12-10,0.7376,HYDR
2021-12-13,0.7115,HYDR
2021-12-14,0.7191,HYDR
2021-12-15,0.7284,HYDR
2021-12-16,0.7391,HYDR
2021-12-17,0.7322,HYDR
2021-12-20,0.7242,HYDR
2021-12-21,0.7276,HYDR
2021-12-22,0.7167,HYDR
2021-12-23,0.7188,HYDR
2021-12-24,0.7189,HYDR
2021-12-27,0.7228,HYDR
2021-12-28,0.7204,HYDR
2021-12-29,0.7301,HYDR
2021-12-30,0.7435,HYDR
2022-01-03,0.7493,HYDR
2022-01-04,0.7577,HYDR
2022-01-05,0.7341,HYDR
2022-01-06,0.7477,HYDR
2022-01-07,,HYDR
2022-01-10,0.7437,HYDR
2022-01-11,0.7521,HYDR
2022-01-12,0.7516,HYDR
2022-01-13,0.7314,HYDR
2022-01-14,0.7326,HYDR
2022-01-17,0.7293,HYDR
2022-01-18,0.7005,HYDR
2022-01-19,0.7173,HYDR
2022-01-20,0.7138,HYDR
2022-01-21,0.7098,HYDR
2022-01-24,0.7017,HYDR
2022-01-25,0.7174,HYDR
2022-01-26,0.7,HYDR
2022-01-27,0.7417,HYDR
2022-01-28,0.7295,HYDR
2022-01-31,0.7359,HYDR
2022-02-01,0.7207,HYDR
2022-02-02,0.7253,HYDR
2022-02-03,0.7252,HYDR
2022-02-04,0.7398,HYDR
2022-02-07,0.7443,HYDR
2022-02-08,0.7551,HYDR
2022-02-09,0.7739,HYDR
2022-02-10,0.7574,HYDR
2022-02-11,0.7268,HYDR
2022-02-14,0.7276,HYDR
2022-02-15,0.7542,HYDR
2022-02-16,0.7613,HYDR
2022-02-17,0.7503,HYDR
2022-02-18,0.7478,HYDR
2022-02-21,0.655,HYDR
2022-02-22,0.7379,HYDR
2022-02-23,,HYDR
2022-02-24,0.6186,HYDR
2022-02-25,0.6542,HYDR
2022-02-28,,HYDR
2022-03-01,,HYDR
2022-03-02,,HYDR
2022-03-03,,HYDR
2022-03-04,,HYDR
2022-03-09,,HYDR
2022-03-10,,HYDR
2022-03-11,,HYDR
2022-03-14,,HYDR
2022-03-15,,HYDR
2022-03-16,,HYDR
2022-03-17,,HYDR
2022-03-18,,HYDR
2022-03-21,,HYDR
2022-03-22,,HYDR
2022-03-23,,HYDR
2022-03-24,0.6815,HYDR
2022-03-25,0.6795,HYDR
2022-03-28,0.6303,HYDR
2022-03-29,0.62,HYDR
2022-03-30,0.6455,HYDR
2022-03-31,0.7135,HYDR
2022-04-01,0.7665,HYDR
2022-04-04,0.755,HYDR
2022-04-05,0.75,HYDR
2022-04-06,0.777,HYDR
2022-04-07,0.78,HYDR
2022-04-08,0.78,HYDR
2022-04-11,0.7702,HYDR
2022-04-12,0.7915,HYDR
2022-04-13,0.781,HYDR
2022-04-14,0.7699,HYDR
2022-04-15,0.79,HYDR
2022-04-18,0.7807,HYDR
2022-04-19,0.7928,HYDR
2022-04-20,0.7921,HYDR
2022-04-21,0.783,HYDR
2022-04-22,0.7747,HYDR
2022-04-25,0.7815,HYDR
2022-04-26,0.79,HYDR
2022-04-27,0.787,HYDR
2022-04-28,0.797,HYDR
2022-04-29,0.8026,HYDR
2022-05-04,0.8,HYDR
2022-05-05,0.8,HYDR
2022-05-06,0.8,HYDR
2022-05-11,0.8,HYDR
2022-05-12,0.801,HYDR
2022-05-13,0.8,HYDR
2022-05-16,0.8008,HYDR
2022-05-17,0.8,HYDR
2022-05-18,0.8,HYDR
2022-05-19,0.7945,HYDR
2022-05-20,0.778,HYDR
2022-05-23,0.7464,HYDR
2022-05-24,0.7472,HYDR
2022-05-25,0.75,HYDR
2022-05-26,0.7916,HYDR
2022-05-27,0.7969,HYDR
2022-05-30,0.7995,HYDR
2022-05-31,0.802,HYDR
2022-06-01,0.8223,HYDR
2022-06-02,0.7975,HYDR
2022-06-03,0.854,HYDR
2022-06-06,0.82,HYDR
2022-06-07,0.815,HYDR
2022-06-08,0.8203,HYDR
2022-06-09,0.8065,HYDR
2022-06-10,0.7945,HYDR
2022-06-14,0.777,HYDR
2022-06-15,0.7863,HYDR
2022-06-16,0.792,HYDR
2022-06-17,0.785,HYDR
2022-06-20,0.803,HYDR
2022-06-21,0.7972,HYDR
2022-06-22,0.8006,HYDR
2022-06-23,0.7998,HYDR
2022-06-24,0.802,HYDR
2022-06-27,0.8099,HYDR
2022-06-28,0.8001,HYDR
2022-06-29,0.8005,HYDR
2022-06-30,0.7846,HYDR
2022-07-01,0.8001,HYDR
2022-07-04,0.7998,HYDR
2022-07-05,0.8004,HYDR
2022-07-06,0.8052,HYDR
2022-07-07,0.797,HYDR
2022-07-08,0.803,HYDR
2022-07-11,0.8025,HYDR
2022-07-12,0.801,HYDR
2022-07-13,0.7941,HYDR
2022-07-14,0.7893,HYDR
2022-07-15,0.798,HYDR
2022-07-18,0.7777,HYDR
2022-07-19,0.7598,HYDR
2022-07-20,0.7505,HYDR
2022-07-21,0.7328,HYDR
2022-07-22,0.742,HYDR
2022-07-25,0.7703,HYDR
2022-07-26,0.787,HYDR
2022-07-27,0.7738,HYDR
2022-07-28,0.7619,HYDR
2022-07-29,0.7701,HYDR
2022-08-01,0.75,HYDR
2022-08-02,0.75,HYDR
2022-08-03,0.7447,HYDR
2022-08-04,0.7277,HYDR
2022-08-05,0.722,HYDR
2022-08-08,0.7517,HYDR
2022-08-09,0.755,HYDR
2022-08-10,0.7613,HYDR
2022-08-11,0.7498,HYDR
2022-08-12,0.801,HYDR
2022-08-15,0.7846,HYDR
2022-08-16,0.7947,HYDR
2022-08-17,0.808,HYDR
2022-08-18,0.7952,HYDR
2022-08-19,0.7983,HYDR
2022-08-22,0.8,HYDR
2022-08-23,0.8108,HYDR
2022-08-24,0.8,HYDR
2022-08-25,0.8112,HYDR
2022-08-26,0.8169,HYDR
2022-08-29,0.8025,HYDR
2022-08-30,0.8,HYDR
2022-08-31,0.8004,HYDR
2022-09-01,0.8,HYDR
2022-09-02,0.8029,HYDR
2022-09-05,0.8036,HYDR
2022-09-06,0.803,HYDR
2022-09-07,0.8003,HYDR
2022-09-08,0.79,HYDR
2022-09-09,0.7868,HYDR
2022-09-12,0.7888,HYDR
2022-09-13,0.7945,HYDR
2022-09-14,0.8009,HYDR
2022-09-15,0.803,HYDR
2022-09-16,0.799,HYDR
2022-09-19,0.7894,HYDR
2022-09-20,0.7634,HYDR
2022-09-21,0.745,HYDR
2022-09-22,0.7452,HYDR
2022-09-23,0.7203,HYDR
2022-09-26,0.674,HYDR
2022-09-27,0.6948,HYDR
2022-09-28,0.6868,HYDR
2022-09-29,0.6856,HYDR
2022-09-30,0.6906,HYDR
2022-10-03,0.6851,HYDR
2022-10-04,0.6698,HYDR
2022-10-05,0.6613,HYDR
2022-10-06,0.6541,HYDR
2022-10-07,0.6363,HYDR
2022-10-10,0.6804,HYDR
2022-10-11,0.7011,HYDR
2022-10-12,0.6906,HYDR
2022-10-13,0.6852,HYDR
2022-10-14,0.6863,HYDR
2022-10-17,0.7137,HYDR
2022-10-18,0.7085,HYDR
2022-10-19,0.7173,HYDR
2022-10-20,0.7362,HYDR
2022-10-21,0.7421,HYDR
2022-10-24,0.7505,HYDR
2022-10-25,0.7757,HYDR
2022-10-26,0.78,HYDR
2022-10-27,0.7796,HYDR
2022-10-28,0.7701,HYDR
2022-10-31,0.7733,HYDR
2022-11-01,0.7734,HYDR
2022-11-02,0.7816,HYDR
2022-11-03,0.7913,HYDR
2022-11-07,0.7997,HYDR
2022-11-08,0.797,HYDR
2022-11-09,0.7893,HYDR
2022-11-10,0.7966,HYDR
2022-11-11,0.7932,HYDR
2022-11-14,0.785,HYDR
2022-11-15,0.7674,HYDR
2022-11-16,0.7708,HYDR
2022-11-17,0.7622,HYDR
2022-11-18,0.7645,HYDR
2022-11-21,0.7554,HYDR
2022-11-22,0.7551,HYDR
2022-11-23,0.7617,HYDR
2022-11-24,0.7611,HYDR
2022-11-25,0.7635,HYDR
2022-11-28,0.766,HYDR
2022-11-29,0.7596,HYDR
2022-11-30,0.755,HYDR
2022-12-01,0.7518,HYDR
2022-12-02,0.7424,HYDR
2022-12-05,0.7474,HYDR
2022-12-06,0.7397,HYDR
2022-12-07,0.7375,HYDR
2022-12-08,0.7328,HYDR
2022-12-09,0.7362,HYDR
2022-12-12,0.7497,HYDR
2022-12-13,0.7474,HYDR
2022-12-14,0.7333,HYDR
2022-12-15,0.7097,HYDR
2022-12-16,0.7248,HYDR
2022-12-19,0.7242,HYDR
2022-12-20,0.7421,HYDR
2022-12-21,0.7493,HYDR
2022-12-22,0.7433,HYDR
2022-12-23,0.7329,HYDR
2022-12-26,0.7452,HYDR
2022-12-27,0.7549,HYDR
2022-12-28,0.7607,HYDR
2022-12-29,0.7578,HYDR
2022-12-30,0.7625,HYDR
2023-01-03,0.7708,HYDR
2023-01-04,0.7641,HYDR
2023-01-05,0.7632,HYDR
2023-01-06,0.7608,HYDR
2023-01-09,0.7632,HYDR
2023-01-10,0.7597,HYDR
2023-01-11,0.7694,HYDR
2023-01-12,0.7609,HYDR
2023-01-13,0.7614,HYDR
2023-01-16,0.7678,HYDR
2023-01-17,0.76,HYDR
2023-01-18,0.7617,HYDR
2023-01-19,0.7543,HYDR
2023-01-20,0.758,HYDR
2023-01-23,0.7666,HYDR
2023-01-24,0.7621,HYDR
2023-01-25,0.7623,HYDR
2023-01-26,0.7605,HYDR
2023-01-27,0.778,HYDR
2023-01-30,0.785,HYDR
2023-01-31,0.7838,HYDR
2023-02-01,0.7818,HYDR
2023-02-02,0.7784,HYDR
2023-02-03,0.7815,HYDR
2023-02-06,0.7866,HYDR
2023-02-07,0.7857,HYDR
2023-02-08,0.7873,HYDR
2023-02-09,0.791,HYDR
2023-02-10,0.7862,HYDR
2023-02-13,0.7942,HYDR
2023-02-14,0.7812,HYDR
2023-02-15,0.7638,HYDR
2023-02-16,0.7761,HYDR
2023-02-17,0.7835,HYDR
2023-02-20,0.7861,HYDR
2023-02-21,0.7891,HYDR
2023-02-22,0.7936,HYDR
2023-02-24,0.7907,HYDR
2023-02-27,0.7898,HYDR
2023-02-28,0.7867,HYDR
2023-03-01,0.7891,HYDR
2023-03-02,0.7881,HYDR
2023-03-03,0.791,HYDR
2023-03-06,0.7885,HYDR
2023-03-07,0.7879,HYDR
2023-03-09,0.7819,HYDR
2023-03-10,0.7809,HYDR
2023-03-13,0.7799,HYDR
2023-03-14,0.7783,HYDR
2023-03-15,0.7754,HYDR
2023-03-16,0.7765,HYDR
2023-03-17,0.7763,HYDR
2023-03-20,0.7864,HYDR
2023-03-21,0.7854,HYDR
2023-03-22,0.7876,HYDR
2023-03-23,0.7903,HYDR
2023-03-24,0.794,HYDR
2023-03-27,0.8177,HYDR
2023-03-28,0.8111,HYDR
2023-03-29,0.8163,HYDR
2023-03-30,0.8231,HYDR
2023-03-31,0.821,HYDR
2023-04-03,0.8397,HYDR
2023-04-04,0.8282,HYDR
2023-04-05,0.8564,HYDR
2023-04-06,0.847,HYDR
2023-04-07,0.84,HYDR
2023-04-10,0.8411,HYDR
2023-04-11,0.827,HYDR
